implementer g / implemented f,topological_rank,topological_layer,scc,scc_size,{1},{2},"{1,1}",{3},"{1,1,1}",{4},"{1,1,1,1}",{5},{6},"{2,1}","{2,2}","{3,1}","{2,1,1}","{3,2}","{2,2,1}","{3,3}","{2,1,1,1}","{2,2,2}","{4,1}","{2,2,1,1}","{4,2}","{2,2,2,1}","{4,3}","{2,2,2,2}","{5,1}","{4,4}","{5,2}","{5,3}","{5,4}","{5,5}","{6,1}","{6,2}","{6,3}","{6,4}","{6,5}","{6,6}","{3,1,1}","{3,2,1}","{3,2,2}","{3,3,1}","{3,3,2}","{3,3,3}","{3,1,1,1}","{4,1,1}","{3,2,1,1}","{4,2,1}","{3,2,2,1}","{4,2,2}","{3,2,2,2}","{4,3,1}","{3,3,1,1}","{4,3,2}","{3,3,2,1}","{4,4,1}","{3,3,2,2}","{3,3,3,1}","{3,3,3,2}","{4,3,3}","{4,4,2}","{4,4,3}","{4,4,4}","{5,1,1}","{5,2,1}","{5,2,2}","{5,3,1}","{5,3,2}","{3,3,3,3}","{4,1,1,1}","{5,4,1}","{5,3,3}","{5,4,2}","{4,2,1,1}","{5,5,1}","{5,4,3}","{4,2,2,1}","{5,5,2}","{5,4,4}","{5,5,3}","{4,3,1,1}","{4,2,2,2}","{5,5,4}","{4,3,2,1}","{4,3,2,2}","{5,5,5}","{4,3,3,1}","{4,4,1,1}","{4,3,3,2}","{4,4,2,1}","{4,3,3,3}","{4,4,2,2}","{4,4,3,1}","{4,4,3,2}","{4,4,4,1}","{4,4,3,3}","{4,4,4,2}","{4,4,4,3}","{4,4,4,4}"
{1},1,1,1,1,inf,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
{2},2,2,2,1,inf,1.000000000000000,0.000000000000000,0.630929753571457,0.000000000000000,0.500000000000000,0.000000000000000,0.430676558073393,0.386852807234542,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"{1,1}",3,2,7,1,inf,0.000000000000000,1.000000000000000,0.000000000000000,0.630929753571457,0.000000000000000,0.500000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
{3},4,3,3,1,inf,1.584962500721156,0.000000000000000,1.000000000000000,0.000000000000000,0.792481250360578,0.000000000000000,0.682606194485985,0.613147192765458,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"{1,1,1}",5,3,20,1,inf,0.000000000000000,1.584962500721156,0.000000000000000,1.000000000000000,0.000000000000000,0.792481250360578,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
{4},6,4,4,1,inf,2.000000000000000,0.000000000000000,1.261859507142914,0.000000000000000,1.000000000000000,0.000000000000000,0.861353116146786,0.773705614469083,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"{1,1,1,1}",7,4,41,1,inf,0.000000000000000,2.000000000000000,0.000000000000000,1.261859507142915,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
{5},8,5,5,1,inf,2.321928094887362,0.000000000000000,1.464973520717927,0.000000000000000,1.160964047443681,0.000000000000000,1.000000000000000,0.898244401703927,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
{6},9,6,6,1,inf,2.584962500721156,0.000000000000000,1.630929753571457,0.000000000000000,1.292481250360578,0.000000000000000,1.113282752559378,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"{2,1}",10,7,8,1,inf,1.000000000000000,1.000000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.430676558073393,0.386852807234542,1.000000000000000,0.772907804780652,0.630929753571457,0.630929753571457,0.617860129493292,0.630929753571457,0.550496516563921,0.500000000000000,0.609089767923819,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.486247595827999,0.500000000000000,0.430676558073393,0.452558960700955,0.430676558073393,0.430249703011758,0.417650100804583,0.396868796348708,0.386852807234542,0.386852807234542,0.386852807234542,0.384969621468096,0.374706007734972,0.360348494501222,0.630929753571457,0.609754731091916,0.562510297473118,0.545883018411974,0.519505711523293,0.487650530803713,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.492952738312473,0.485624993125037,0.500000000000000,0.476868767104479,0.497587308343244,0.452038554376534,0.476507692870618,0.476784370101348,0.458038597572917,0.456247400527657,0.446642770969763,0.432746807423109,0.414991126682040,0.430676558073393,0.430676558073393,0.430676558073393,0.430247286935260,0.429989414118107,0.441139579867240,0.500000000000000,0.417526924220227,0.423570314932532,0.415719865208618,0.500000000000000,0.396763812614944,0.408413689696490,0.500000000000000,0.395477119345212,0.396023474385563,0.390577409479564,0.484755878100690,0.477117844166536,0.381473714707927,0.473062739786036,0.456826855780632,0.370015693114770,0.452244117267502,0.451404010283300,0.439362201852632,0.445116085184854,0.424694505000725,0.435954877459789,0.430592437104984,0.421939494946899,0.413441624035854,0.409974800796677,0.407044554965358,0.397296740808417,0.386453902390326
"{2,2}",11,8,9,1,inf,1.000000000000000,1.000000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.430676558073393,0.386852807234542,1.000000000000000,1.000000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{3,1}",12,9,10,1,inf,1.584962500721156,1.000000000000000,1.000000000000000,0.630929753571457,0.792481250360578,0.500000000000000,0.682606194485985,0.613147192765458,1.000000000000000,0.965384441732204,1.000000000000000,0.630929753571457,0.860848732112422,0.630929753571457,0.772907804780652,0.500000000000000,0.630929753571457,0.792481250360578,0.500000000000000,0.765651808047220,0.500000000000000,0.706359351369763,0.500000000000000,0.682606194485985,0.657745373923057,0.681382868386491,0.651655118388077,0.617228883458170,0.586460998265258,0.613147192765458,0.613147192765458,0.604618256230647,0.582312533293751,0.559240430435137,0.537764439652880,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.626167947037771,0.609089767923819,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.628940054803809,0.500000000000000,0.630929753571457,0.500000000000000,0.612794691642017,0.500000000000000,0.624417272395030,0.500000000000000,0.500000000000000,0.500000000000000,0.591562473299219,0.594514666707820,0.573097585581513,0.555392808906154,0.630929753571457,0.630929753571457,0.618963746222181,0.626937187051025,0.596408160204232,0.500000000000000,0.500000000000000,0.601985703944709,0.574463817015988,0.576240951386797,0.500000000000000,0.577278172214325,0.556278210151350,0.500000000000000,0.557722523286328,0.539727557209226,0.540158018793766,0.500000000000000,0.500000000000000,0.525172543881558,0.500000000000000,0.500000000000000,0.511916046471080,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.498557825927909,0.500000000000000,0.500000000000000,0.499416436894252,0.500000000000000,0.494703703400092,0.496137234545728,0.489188704521366,0.482692220866102
"{2,1,1}",13,9,21,1,inf,1.000000000000000,1.584962500721156,0.630929753571457,1.000000000000000,0.500000000000000,0.792481250360578,0.430676558073393,0.386852807234542,1.000000000000000,0.829464339149699,0.630929753571457,1.000000000000000,0.627475727470560,0.810710375084768,0.567989008709643,0.792481250360578,0.718548531230889,0.500000000000000,0.772907804780652,0.500000000000000,0.697994829595240,0.493507668842791,0.645893922564806,0.430676558073393,0.462188507480303,0.430676558073393,0.430636349420144,0.423217187778040,0.403438457472871,0.386852807234542,0.386852807234542,0.386852807234542,0.386324666909323,0.379191056128556,0.365342467669289,0.630929753571457,0.627256789132505,0.610592571750440,0.567408258032509,0.556424704503324,0.523333731096031,0.630929753571457,0.500000000000000,0.626981214294336,0.500000000000000,0.608220918515888,0.500000000000000,0.584343725809126,0.493469371963433,0.566751478236874,0.491740626707469,0.555120836128848,0.462133167700609,0.541807125072125,0.522265691500464,0.512830807483382,0.478827577315638,0.460708589678703,0.452593277918933,0.434777091966638,0.430676558073393,0.430676558073393,0.430676558073393,0.430636346044216,0.430632885674098,0.491494389140955,0.500000000000000,0.423209405533117,0.429881738806090,0.422896621679731,0.500000000000000,0.403429398964154,0.420146141212735,0.500000000000000,0.403158346243250,0.410765597257043,0.401253849779149,0.493429543243713,0.500000000000000,0.394977256657959,0.491653465306803,0.488991329546310,0.383521606301391,0.478584058003265,0.462076212900558,0.474971524563230,0.460626118880025,0.462439706271734,0.458862001140446,0.452439924967160,0.450215821886838,0.434644820021074,0.441863188959853,0.432922085230704,0.426637804455604,0.414732169574849
"{3,2}",14,10,11,1,inf,1.584962500721156,1.000000000000000,1.000000000000000,0.630929753571457,0.792481250360578,0.500000000000000,0.682606194485985,0.613147192765458,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,0.887406003114174,0.500000000000000,0.630929753571457,0.792481250360578,0.500000000000000,0.792481250360578,0.500000000000000,0.785922450342794,0.500000000000000,0.682606194485985,0.732430606684220,0.682606194485985,0.682606194485985,0.674164645413201,0.641531708448788,0.613147192765458,0.613147192765458,0.613147192765458,0.613147192765458,0.604173178413598,0.581686065483887,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.626200049971397,0.627468399716554,0.500000000000000,0.500000000000000,0.609653743102109,0.500000000000000,0.500000000000000,0.592830390510161,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{2,2,1}",15,10,22,1,inf,1.000000000000000,1.584962500721156,0.630929753571457,1.000000000000000,0.500000000000000,0.792481250360578,0.430676558073393,0.386852807234542,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,0.792481250360578,0.884183658604178,0.500000000000000,0.792481250360578,0.500000000000000,0.792481250360578,0.500000000000000,0.772907804780652,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.386852807234542,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.629094920881469,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.430676558073393,0.604500296779712,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.500000000000000,0.430676558073393,0.430676558073393,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.430676558073393,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
"{3,3}",16,11,12,1,inf,1.584962500721156,1.000000000000000,1.000000000000000,0.630929753571457,0.792481250360578,0.500000000000000,0.682606194485985,0.613147192765458,1.000000000000000,1.000000000000000,1.000000000000000,0.630929753571457,1.000000000000000,0.630929753571457,1.000000000000000,0.500000000000000,0.630929753571457,0.792481250360578,0.500000000000000,0.792481250360578,0.500000000000000,0.792481250360578,0.500000000000000,0.682606194485985,0.792481250360578,0.682606194485985,0.682606194485985,0.682606194485985,0.682606194485985,0.613147192765458,0.613147192765458,0.613147192765458,0.613147192765458,0.613147192765458,0.613147192765458,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.500000000000000,0.630929753571457,0.630929753571457,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.630929753571457,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000,0.500000000000000
